2
80 60
0.151899 -0.966102 0.607113 0.0276918 1
0.185654 -0.966102 0.630425 0.0335276 1
0.219409 -0.966102 0.653443 0.0405078 1
0.253165 -0.966102 0.676113 0.0486199 1
0.28692 -0.966102 0.698385 0.0578493 1
0.320675 -0.966102 0.720205 0.0681795 1
0.35443 -0.966102 0.741522 0.0795917 1
0.388186 -0.966102 0.762284 0.092065 1
0.421941 -0.966102 0.782442 0.105576 1
0.455696 -0.966102 0.801945 0.120101 1
0.489451 -0.966102 0.820744 0.135611 1
0.523207 -0.966102 0.838791 0.152078 1
0.556962 -0.966102 0.856036 0.169469 1
0.590717 -0.966102 0.872435 0.187751 1
0.624473 -0.966102 0.88794 0.206888 1
0.658228 -0.966102 0.902508 0.226842 1
0.691983 -0.966102 0.916093 0.247571 1
0.725738 -0.966102 0.928654 0.269034 1
0.759494 -0.966102 0.94015 0.291184 1
0.793249 -0.966102 0.95054 0.313975 1
0.827004 -0.966102 0.959787 0.337356 1
0.860759 -0.966102 0.967854 0.361275 1
0.894515 -0.966102 0.974706 0.385677 1
0.92827 -0.966102 0.980311 0.410504 1
0.962025 -0.966102 0.984638 0.435697 1
0.995781 -0.966102 0.987661 0.461191 1
1.02954 -0.966102 0.989352 0.486923 1
1.06329 -0.966102 0.989691 0.512823 1
1.09705 -0.966102 0.988659 0.538821 1
1.1308 -0.966102 0.98624 0.564842 1
1.16456 -0.966102 0.982424 0.59081 1
1.19831 -0.966102 0.977206 0.616644 1
1.23207 -0.966102 0.970586 0.642261 1
1.26582 -0.966102 0.962569 0.667575 1
1.29958 -0.966102 0.953169 0.692498 1
1.33333 -0.966102 0.94241 0.716935 1
-1.33333 -0.932203 0.0646172 0.71482 1
-1.29958 -0.932203 0.0543143 0.690633 1
-1.26582 -0.932203 0.0453595 0.666004 1
-1.23207 -0.932203 0.0377715 0.641022 1
-1.19831 -0.932203 0.0315607 0.615777 1
-1.16456 -0.932203 0.0267299 0.590353 1
-1.1308 -0.932203 0.0232758 0.56483 1
-1.09705 -0.932203 0.0211898 0.539287 1
-1.06329 -0.932203 0.0204585 0.513799 1
-1.02954 -0.932203 0.0210645 0.488437 1
-0.995781 -0.932203 0.0229868 0.463268 1
-0.962025 -0.932203 0.0262014 0.43836 1
-0.92827 -0.932203 0.0306814 0.413773 1
-0.894515 -0.932203 0.0363974 0.389568 1
-0.860759 -0.932203 0.0433179 0.365801 1
-0.827004 -0.932203 0.0514093 0.342528 1
-0.793249 -0.932203 0.0606365 0.319798 1
-0.759494 -0.932203 0.0709624 0.297663 1
-0.725738 -0.932203 0.0823488 0.276167 1
-0.691983 -0.932203 0.0947559 0.255356 1
-0.658228 -0.932203 0.108143 0.235271 1
-0.624473 -0.932203 0.122468 0.215953 1
-0.590717 -0.932203 0.137688 0.197438 1
-0.556962 -0.932203 0.153759 0.179762 1
-0.523207 -0.932203 0.170637 0.162958 1
-0.489451 -0.932203 0.188276 0.147056 1
-0.455696 -0.932203 0.20663 0.132087 1
-0.421941 -0.932203 0.225652 0.118076 1
-0.388186 -0.932203 0.245294 0.105048 1
-0.35443 -0.932203 0.26551 0.0930268 1
-0.320675 -0.932203 0.28625 0.0820326 1
-0.28692 -0.932203 0.307466 0.0720843 1
-0.253165 -0.932203 0.329108 0.063199 1
-0.219409 -0.932203 0.351128 0.0553916 1
-0.185654 -0.932203 0.373476 0.0486752 1
-0.151899 -0.932203 0.396101 0.0430612 1
-0.118143 -0.932203 0.418954 0.0385587 1
-0.0843882 -0.932203 0.441983 0.0351754 1
-0.0506329 -0.932203 0.465139 0.0329167 1
-0.0168776 -0.932203 0.488371 0.0317865 1
0.0168776 -0.932203 0.511629 0.0317865 1
0.0506329 -0.932203 0.534861 0.0329167 1
0.0843882 -0.932203 0.558017 0.0351754 1
0.118143 -0.932203 0.581046 0.0385587 1
0.151899 -0.932203 0.603899 0.0430612 1
0.185654 -0.932203 0.626524 0.0486752 1
0.219409 -0.932203 0.648872 0.0553916 1
0.253165 -0.932203 0.670892 0.063199 1
0.28692 -0.932203 0.692534 0.0720843 1
0.320675 -0.932203 0.71375 0.0820326 1
0.35443 -0.932203 0.73449 0.0930268 1
0.388186 -0.932203 0.754706 0.105048 1
0.421941 -0.932203 0.774348 0.118076 1
0.455696 -0.932203 0.79337 0.132087 1
0.489451 -0.932203 0.811724 0.147056 1
0.523207 -0.932203 0.829363 0.162958 1
0.556962 -0.932203 0.846241 0.179762 1
0.590717 -0.932203 0.862312 0.197438 1
0.624473 -0.932203 0.877532 0.215953 1
0.658228 -0.932203 0.891857 0.235271 1
0.691983 -0.932203 0.905244 0.255356 1
0.725738 -0.932203 0.917651 0.276167 1
0.759494 -0.932203 0.929038 0.297663 1
0.793249 -0.932203 0.939364 0.319798 1
0.827004 -0.932203 0.948591 0.342528 1
0.860759 -0.932203 0.956682 0.365801 1
0.894515 -0.932203 0.963603 0.389568 1
0.92827 -0.932203 0.969319 0.413773 1
0.962025 -0.932203 0.973799 0.43836 1
0.995781 -0.932203 0.977013 0.463268 1
1.02954 -0.932203 0.978936 0.488437 1
1.06329 -0.932203 0.979542 0.513799 1
1.09705 -0.932203 0.97881 0.539287 1
1.1308 -0.932203 0.976724 0.56483 1
1.16456 -0.932203 0.97327 0.590353 1
1.19831 -0.932203 0.968439 0.615777 1
1.23207 -0.932203 0.962228 0.641022 1
1.26582 -0.932203 0.954641 0.666004 1
1.29958 -0.932203 0.945686 0.690633 1
1.33333 -0.932203 0.935383 0.71482 1
-1.33333 -0.898305 0.0719361 0.713396 1
-1.29958 -0.898305 0.0620547 0.689482 1
-1.26582 -0.898305 0.0535079 0.665163 1
-1.23207 -0.898305 0.046311 0.640529 1
-1.19831 -0.898305 0.0404709 0.615667 1
-1.16456 -0.898305 0.0359877 0.590659 1
-1.1308 -0.898305 0.032855 0.565585 1
-1.09705 -0.898305 0.0310617 0.540521 1
-1.06329 -0.898305 0.0305919 0.515538 1
-1.02954 -0.898305 0.0314262 0.490706 1
-0.995781 -0.898305 0.0335416 0.46609 1
-0.962025 -0.898305 0.0369124 0.441753 1
-0.92827 -0.898305 0.0415102 0.417754 1
-0.894515 -0.898305 0.0473046 0.394151 1
-0.860759 -0.898305 0.0542631 0.370996 1
-0.827004 -0.898305 0.0623515 0.348341 1
-0.793249 -0.898305 0.071534 0.326236 1
-0.759494 -0.898305 0.0817736 0.304725 1
-0.725738 -0.898305 0.0930318 0.283852 1
-0.691983 -0.898305 0.105269 0.263659 1
-0.658228 -0.898305 0.118446 0.244185 1
-0.624473 -0.898305 0.132519 0.225466 1
-0.590717 -0.898305 0.147449 0.207537 1
-0.556962 -0.898305 0.163191 0.190431 1
-0.523207 -0.898305 0.179702 0.174178 1
-0.489451 -0.898305 0.196938 0.158806 1
-0.455696 -0.898305 0.214854 0.144343 1
-0.421941 -0.898305 0.233406 0.130812 1
-0.388186 -0.898305 0.252548 0.118236 1
-0.35443 -0.898305 0.272234 0.106636 1
-0.320675 -0.898305 0.292417 0.0960308 1
-0.28692 -0.898305 0.313052 0.0864378 1
-0.253165 -0.898305 0.334091 0.0778723 1
-0.219409 -0.898305 0.355488 0.0703479 1
-0.185654 -0.898305 0.377195 0.0638765 1
-0.151899 -0.898305 0.399164 0.0584681 1
-0.118143 -0.898305 0.421349 0.0541314 1
-0.0843882 -0.898305 0.443701 0.0508729 1
-0.0506329 -0.898305 0.466173 0.0486978 1
-0.0168776 -0.898305 0.488716 0.0476094 1
0.0168776 -0.898305 0.511284 0.0476094 1
0.0506329 -0.898305 0.533827 0.0486978 1
0.0843882 -0.898305 0.556299 0.0508729 1
0.118143 -0.898305 0.578651 0.0541314 1
0.151899 -0.898305 0.600836 0.0584681 1
0.185654 -0.898305 0.622805 0.0638765 1
0.219409 -0.898305 0.644512 0.0703479 1
0.253165 -0.898305 0.665909 0.0778723 1
0.28692 -0.898305 0.686948 0.0864378 1
0.320675 -0.898305 0.707583 0.0960308 1
0.35443 -0.898305 0.727766 0.106636 1
0.388186 -0.898305 0.747452 0.118236 1
0.421941 -0.898305 0.766594 0.130812 1
0.455696 -0.898305 0.785146 0.144343 1
0.489451 -0.898305 0.803062 0.158806 1
0.523207 -0.898305 0.820298 0.174178 1
0.556962 -0.898305 0.836809 0.190431 1
0.590717 -0.898305 0.852551 0.207537 1
0.624473 -0.898305 0.867481 0.225466 1
0.658228 -0.898305 0.881554 0.244185 1
0.691983 -0.898305 0.894731 0.263659 1
0.725738 -0.898305 0.906968 0.283852 1
0.759494 -0.898305 0.918226 0.304725 1
0.793249 -0.898305 0.928466 0.326236 1
0.827004 -0.898305 0.937648 0.348341 1
0.860759 -0.898305 0.945737 0.370996 1
0.894515 -0.898305 0.952695 0.394151 1
0.92827 -0.898305 0.95849 0.417754 1
0.962025 -0.898305 0.963088 0.441753 1
0.995781 -0.898305 0.966458 0.46609 1
1.02954 -0.898305 0.968574 0.490706 1
1.06329 -0.898305 0.969408 0.515538 1
1.09705 -0.898305 0.968938 0.540521 1
1.1308 -0.898305 0.967145 0.565585 1
1.16456 -0.898305 0.964012 0.590659 1
1.19831 -0.898305 0.959529 0.615667 1
1.23207 -0.898305 0.953689 0.640529 1
1.26582 -0.898305 0.946492 0.665163 1
1.29958 -0.898305 0.937945 0.689482 1
1.33333 -0.898305 0.928064 0.713396 1
-1.33333 -0.864407 0.0795166 0.71264 1
-1.29958 -0.864407 0.0700231 0.689017 1
-1.26582 -0.864407 0.061849 0.665023 1
-1.23207 -0.864407 0.0550068 0.640748 1
-1.19831 -0.864407 0.0495004 0.616277 1
-1.16456 -0.864407 0.0453271 0.591691 1
-1.1308 -0.864407 0.0424783 0.567066 1
-1.09705 -0.864407 0.0409403 0.542478 1
-1.06329 -0.864407 0.0406954 0.517995 1
-1.02954 -0.864407 0.0417222 0.493684 1
-0.995781 -0.864407 0.043996 0.469609 1
-0.962025 -0.864407 0.0474899 0.445828 1
-0.92827 -0.864407 0.0521743 0.422399 1
-0.894515 -0.864407 0.0580178 0.399377 1
-0.860759 -0.864407 0.0649873 0.376811 1
-0.827004 -0.864407 0.0730479 0.35475 1
-0.793249 -0.864407 0.0821638 0.333241 1
-0.759494 -0.864407 0.0922976 0.312325 1
-0.725738 -0.864407 0.103411 0.292045 1
-0.691983 -0.864407 0.115466 0.272439 1
-0.658228 -0.864407 0.128421 0.253543 1
-0.624473 -0.864407 0.142236 0.235391 1
-0.590717 -0.864407 0.156871 0.218015 1
-0.556962 -0.864407 0.172282 0.201445 1
-0.523207 -0.864407 0.188429 0.18571 1
-0.489451 -0.864407 0.205267 0.170836 1
-0.455696 -0.864407 0.222755 0.156847 1
-0.421941 -0.864407 0.240848 0.143765 1
-0.388186 -0.864407 0.259502 0.131611 1
-0.35443 -0.864407 0.278675 0.120405 1
-0.320675 -0.864407 0.298321 0.110163 1
-0.28692 -0.864407 0.318396 0.100901 1
-0.253165 -0.864407 0.338855 0.0926333 1
-0.219409 -0.864407 0.359653 0.0853723 1
-0.185654 -0.864407 0.380746 0.0791287 1
-0.151899 -0.864407 0.402088 0.0739117 1
-0.118143 -0.864407 0.423635 0.0697289 1
-0.0843882 -0.864407 0.44534 0.0665865 1
-0.0506329 -0.864407 0.467159 0.064489 1
-0.0168776 -0.864407 0.489045 0.0634395 1
0.0168776 -0.864407 0.510955 0.0634395 1
0.0506329 -0.864407 0.532841 0.064489 1
0.0843882 -0.864407 0.55466 0.0665865 1
0.118143 -0.864407 0.576365 0.0697289 1
0.151899 -0.864407 0.597912 0.0739117 1
0.185654 -0.864407 0.619254 0.0791287 1
0.219409 -0.864407 0.640347 0.0853723 1
0.253165 -0.864407 0.661145 0.0926333 1
0.28692 -0.864407 0.681604 0.100901 1
0.320675 -0.864407 0.701679 0.110163 1
0.35443 -0.864407 0.721325 0.120405 1
0.388186 -0.864407 0.740498 0.131611 1
0.421941 -0.864407 0.759152 0.143765 1
0.455696 -0.864407 0.777245 0.156847 1
0.489451 -0.864407 0.794733 0.170836 1
0.523207 -0.864407 0.811571 0.18571 1
0.556962 -0.864407 0.827718 0.201445 1
0.590717 -0.864407 0.843129 0.218015 1
0.624473 -0.864407 0.857764 0.235391 1
0.658228 -0.864407 0.871579 0.253543 1
0.691983 -0.864407 0.884534 0.272439 1
0.725738 -0.864407 0.896589 0.292045 1
0.759494 -0.864407 0.907702 0.312325 1
0.793249 -0.864407 0.917836 0.333241 1
0.827004 -0.864407 0.926952 0.35475 1
0.860759 -0.864407 0.935013 0.376811 1
0.894515 -0.864407 0.941982 0.399377 1
0.92827 -0.864407 0.947826 0.422399 1
0.962025 -0.864407 0.95251 0.445828 1
0.995781 -0.864407 0.956004 0.469609 1
1.02954 -0.864407 0.958278 0.493684 1
1.06329 -0.864407 0.959305 0.517995 1
1.09705 -0.864407 0.95906 0.542478 1
1.1308 -0.864407 0.957522 0.567066 1
1.16456 -0.864407 0.954673 0.591691 1
1.19831 -0.864407 0.9505 0.616277 1
1.23207 -0.864407 0.944993 0.640748 1
1.26582 -0.864407 0.938151 0.665023 1
1.29958 -0.864407 0.929977 0.689017 1
1.33333 -0.864407 0.920483 0.71264 1
-1.33333 -0.830508 0.087332 0.712526 1
-1.29958 -0.830508 0.0781939 0.68921 1
-1.26582 -0.830508 0.0703588 0.665554 1
-1.23207 -0.830508 0.0638365 0.641647 1
-1.19831 -0.830508 0.0586286 0.617573 1
-1.16456 -0.830508 0.0547299 0.59341 1
-1.1308 -0.830508 0.0521296 0.569235 1
-1.09705 -0.830508 0.0508122 0.545118 1
-1.06329 -0.830508 0.0507581 0.521128 1
-1.02954 -0.830508 0.0519442 0.497328 1
-0.995781 -0.830508 0.0543449 0.47378 1
-0.962025 -0.830508 0.0579317 0.45054 1
-0.92827 -0.830508 0.0626742 0.427664 1
-0.894515 -0.830508 0.0685404 0.405202 1
-0.860759 -0.830508 0.0754965 0.383202 1
-0.827004 -0.830508 0.0835075 0.361711 1
-0.793249 -0.830508 0.0925372 0.340772 1
-0.759494 -0.830508 0.102548 0.320425 1
-0.725738 -0.830508 0.113503 0.300708 1
-0.691983 -0.830508 0.125363 0.281659 1
-0.658228 -0.830508 0.138089 0.26331 1
-0.624473 -0.830508 0.15164 0.245694 1
-0.590717 -0.830508 0.165976 0.228841 1
-0.556962 -0.830508 0.181058 0.212777 1
-0.523207 -0.830508 0.196842 0.19753 1
-0.489451 -0.830508 0.213288 0.183123 1
-0.455696 -0.830508 0.230355 0.169578 1
-0.421941 -0.830508 0.248 0.156918 1
-0.388186 -0.830508 0.266181 0.145159 1
-0.35443 -0.830508 0.284856 0.134321 1
-0.320675 -0.830508 0.303982 0.124418 1
-0.28692 -0.830508 0.323517 0.115466 1
-0.253165 -0.830508 0.343418 0.107476 1
-0.219409 -0.830508 0.363641 0.100461 1
-0.185654 -0.830508 0.384145 0.0944299 1
-0.151899 -0.830508 0.404886 0.0893911 1
-0.118143 -0.830508 0.425821 0.0853518 1
-0.0843882 -0.830508 0.446907 0.0823174 1
-0.0506329 -0.830508 0.468101 0.0802922 1
-0.0168776 -0.830508 0.48936 0.0792789 1
0.0168776 -0.830508 0.51064 0.0792789 1
0.0506329 -0.830508 0.531899 0.0802922 1
0.0843882 -0.830508 0.553093 0.0823174 1
0.118143 -0.830508 0.574179 0.0853518 1
0.151899 -0.830508 0.595114 0.0893911 1
0.185654 -0.830508 0.615855 0.0944299 1
0.219409 -0.830508 0.636359 0.100461 1
0.253165 -0.830508 0.656582 0.107476 1
0.28692 -0.830508 0.676483 0.115466 1
0.320675 -0.830508 0.696018 0.124418 1
0.35443 -0.830508 0.715144 0.134321 1
0.388186 -0.830508 0.733819 0.145159 1
0.421941 -0.830508 0.752 0.156918 1
0.455696 -0.830508 0.769645 0.169578 1
0.489451 -0.830508 0.786712 0.183123 1
0.523207 -0.830508 0.803158 0.19753 1
0.556962 -0.830508 0.818942 0.212777 1
0.590717 -0.830508 0.834024 0.228841 1
0.624473 -0.830508 0.84836 0.245694 1
0.658228 -0.830508 0.861911 0.26331 1
0.691983 -0.830508 0.874637 0.281659 1
0.725738 -0.830508 0.886497 0.300708 1
0.759494 -0.830508 0.897452 0.320425 1
0.793249 -0.830508 0.907463 0.340772 1
0.827004 -0.830508 0.916493 0.361711 1
0.860759 -0.830508 0.924503 0.383202 1
0.894515 -0.830508 0.93146 0.405202 1
0.92827 -0.830508 0.937326 0.427664 1
0.962025 -0.830508 0.942068 0.45054 1
0.995781 -0.830508 0.945655 0.47378 1
1.02954 -0.830508 0.948056 0.497328 1
1.06329 -0.830508 0.949242 0.521128 1
1.09705 -0.830508 0.949188 0.545118 1
1.1308 -0.830508 0.94787 0.569235 1
1.16456 -0.830508 0.94527 0.59341 1
1.19831 -0.830508 0.941371 0.617573 1
1.23207 -0.830508 0.936164 0.641647 1
1.26582 -0.830508 0.929641 0.665554 1
1.29958 -0.830508 0.921806 0.68921 1
1.33333 -0.830508 0.912668 0.712526 1
-1.33333 -0.79661 0.0953587 0.713031 1
-1.29958 -0.79661 0.0865445 0.690034 1
-1.26582 -0.79661 0.079016 0.666726 1
-1.23207 -0.79661 0.0727807 0.643194 1
-1.19831 -0.79661 0.0678379 0.61952 1
-1.16456 -0.79661 0.0641805 0.595782 1
-1.1308 -0.79661 0.0617958 0.572053 1
-1.09705 -0.79661 0.0606665 0.548403 1
-1.06329 -0.79661 0.0607716 0.524898 1
-1.02954 -0.79661 0.0620867 0.501598 1
-0.995781 -0.79661 0.064585 0.478564 1
-0.962025 -0.79661 0.0682372 0.45585 1
-0.92827 -0.79661 0.0730121 0.433507 1
-0.894515 -0.79661 0.0788771 0.411585 1
-0.860759 -0.79661 0.085798 0.39013 1
-0.827004 -0.79661 0.0937397 0.369185 1
-0.793249 -0.79661 0.102666 0.348791 1
-0.759494 -0.79661 0.11254 0.328986 1
-0.725738 -0.79661 0.123324 0.309807 1
-0.691983 -0.79661 0.134979 0.291286 1
-0.658228 -0.79661 0.147468 0.273457 1
-0.624473 -0.79661 0.16075 0.256348 1
-0.590717 -0.79661 0.174787 0.239988 1
-0.556962 -0.79661 0.189538 0.224402 1
-0.523207 -0.79661 0.204964 0.209614 1
-0.489451 -0.79661 0.221024 0.195646 1
-0.455696 -0.79661 0.237678 0.18252 1
-0.421941 -0.79661 0.254885 0.170255 1
-0.388186 -0.79661 0.272605 0.158868 1
-0.35443 -0.79661 0.290797 0.148374 1
-0.320675 -0.79661 0.30942 0.13879 1
-0.28692 -0.79661 0.328433 0.130127 1
-0.253165 -0.79661 0.347795 0.122397 1
-0.219409 -0.79661 0.367466 0.115611 1
-0.185654 -0.79661 0.387403 0.109779 1
-0.151899 -0.79661 0.407567 0.104906 1
-0.118143 -0.79661 0.427916 0.101001 1
-0.0843882 -0.79661 0.448409 0.0980671 1
-0.0506329 -0.79661 0.469004 0.0961093 1
-0.0168776 -0.79661 0.489661 0.0951298 1
0.0168776 -0.79661 0.510339 0.0951298 1
0.0506329 -0.79661 0.530996 0.0961093 1
0.0843882 -0.79661 0.551591 0.0980671 1
0.118143 -0.79661 0.572084 0.101001 1
0.151899 -0.79661 0.592433 0.104906 1
0.185654 -0.79661 0.612597 0.109779 1
0.219409 -0.79661 0.632534 0.115611 1
0.253165 -0.79661 0.652205 0.122397 1
0.28692 -0.79661 0.671567 0.130127 1
0.320675 -0.79661 0.69058 0.13879 1
0.35443 -0.79661 0.709203 0.148374 1
0.388186 -0.79661 0.727395 0.158868 1
0.421941 -0.79661 0.745115 0.170255 1
0.455696 -0.79661 0.762322 0.18252 1
0.489451 -0.79661 0.778976 0.195646 1
0.523207 -0.79661 0.795036 0.209614 1
0.556962 -0.79661 0.810462 0.224402 1
0.590717 -0.79661 0.825213 0.239988 1
0.624473 -0.79661 0.83925 0.256348 1
0.658228 -0.79661 0.852532 0.273457 1
0.691983 -0.79661 0.865021 0.291286 1
0.725738 -0.79661 0.876676 0.309807 1
0.759494 -0.79661 0.88746 0.328986 1
0.793249 -0.79661 0.897334 0.348791 1
0.827004 -0.79661 0.90626 0.369185 1
0.860759 -0.79661 0.914202 0.39013 1
0.894515 -0.79661 0.921123 0.411585 1
0.92827 -0.79661 0.926988 0.433507 1
0.962025 -0.79661 0.931763 0.45585 1
0.995781 -0.79661 0.935415 0.478564 1
1.02954 -0.79661 0.937913 0.501598 1
1.06329 -0.79661 0.939228 0.524898 1
1.09705 -0.79661 0.939334 0.548403 1
1.1308 -0.79661 0.938204 0.572053 1
1.16456 -0.79661 0.93582 0.595782 1
1.19831 -0.79661 0.932162 0.61952 1
1.23207 -0.79661 0.927219 0.643194 1
1.26582 -0.79661 0.920984 0.666726 1
1.29958 -0.79661 0.913456 0.690034 1
1.33333 -0.79661 0.904641 0.713031 1
-1.33333 -0.762712 0.103575 0.714129 1
-1.29958 -0.762712 0.095055 0.691463 1
-1.26582 -0.762712 0.0878024 0.668511 1
-1.23207 -0.762712 0.0818227 0.645359 1
-1.19831 -0.762712 0.0771136 0.622087 1
-1.16456 -0.762712 0.0736662 0.598773 1
-1.1308 -0.762712 0.0714661 0.575487 1
-1.09705 -0.762712 0.0704948 0.552297 1
-1.06329 -0.762712 0.0707298 0.529267 1
-1.02954 -0.762712 0.0721459 0.506457 1
-0.995781 -0.762712 0.0747151 0.483923 1
-0.962025 -0.762712 0.0784074 0.461717 1
-0.92827 -0.762712 0.0831912 0.439891 1
-0.894515 -0.762712 0.0890333 0.41849 1
-0.860759 -0.762712 0.0958995 0.397558 1
-0.827004 -0.762712 0.103754 0.377136 1
-0.793249 -0.762712 0.112562 0.357264 1
-0.759494 -0.762712 0.122286 0.337976 1
-0.725738 -0.762712 0.132888 0.319308 1
-0.691983 -0.762712 0.144331 0.301291 1
-0.658228 -0.762712 0.156576 0.283954 1
-0.624473 -0.762712 0.169586 0.267326 1
-0.590717 -0.762712 0.183322 0.251433 1
-0.556962 -0.762712 0.197745 0.236297 1
-0.523207 -0.762712 0.212815 0.221943 1
-0.489451 -0.762712 0.228495 0.20839 1
-0.455696 -0.762712 0.244744 0.195658 1
-0.421941 -0.762712 0.261523 0.183764 1
-0.388186 -0.762712 0.278794 0.172725 1
-0.35443 -0.762712 0.296517 0.162556 1
-0.320675 -0.762712 0.314652 0.153269 1
-0.28692 -0.762712 0.333161 0.144877 1
