2
71 40
1.52381	-1	0.833339	0.872673	1
1.57461	-1	0.801443	0.898914	0.808689
1.6254	-1	0.768032	0.922088	0.623293
1.67619	-1	0.73388	0.941928	0.464579
1.72699	-1	0.700025	0.958247	0.334028
1.77778	-1	0.66776	0.971017	0.231866
-1.77778	-0.948718	0.333781	0.968305	0.230583
-1.72699	-0.948718	0.302051	0.955039	0.332289
-1.67619	-0.948718	0.268853	0.938233	0.462347
-1.6254	-0.948718	0.235475	0.917953	0.620552
-1.57461	-0.948718	0.202949	0.894416	0.805437
-1.52381	-0.948718	0.172034	0.867916	1
-1.47302	-0.948718	0.143265	0.838778	1
-1.42222	-0.948718	0.117015	0.807333	1
-1.37143	-0.948718	0.0935434	0.773903	1
-1.32064	-0.948718	0.0730269	0.738802	1
-1.26984	-0.948718	0.0555848	0.702331	1
-1.21905	-0.948718	0.0412934	0.664777	1
-1.16826	-0.948718	0.0301962	0.626419	1
-1.11746	-0.948718	0.0223106	0.587523	1
-1.06667	-0.948718	0.0176323	0.548347	1
-1.01587	-0.948718	0.0161384	0.509142	1
-0.965081	-0.948718	0.0177893	0.470147	1
-0.914287	-0.948718	0.0225303	0.431596	1
-0.863493	-0.948718	0.0302925	0.393714	1
-0.812699	-0.948718	0.0409932	0.356719	1
-0.761906	-0.948718	0.0545372	0.320819	1
-0.711112	-0.948718	0.0708164	0.286215	1
-0.660318	-0.948718	0.0897109	0.253099	1
-0.609525	-0.948718	0.111089	0.221653	1
-0.558731	-0.948718	0.134808	0.192048	1
-0.507937	-0.948718	0.160715	0.164448	1
-0.457143	-0.948718	0.188645	0.139001	1
-0.40635	-0.948718	0.218427	0.115846	1
-0.355556	-0.948718	0.249877	0.09511	1
-0.304762	-0.948718	0.282806	0.0769046	1
-0.253969	-0.948718	0.317016	0.0613291	1
-0.203175	-0.948718	0.352305	0.0484683	1
-0.152381	-0.948718	0.388462	0.038392	1
-0.101587	-0.948718	0.425276	0.0311552	1
-0.0507937	-0.948718	0.462528	0.0267973	1
0	-0.948718	0.5	0.025342	1
0.0507937	-0.948718	0.537472	0.0267973	1
0.101587	-0.948718	0.574724	0.0311552	1
0.152381	-0.948718	0.611538	0.038392	1
0.203175	-0.948718	0.647695	0.0484683	1
0.253969	-0.948718	0.682984	0.0613291	1
0.304762	-0.948718	0.717194	0.0769046	1
0.355556	-0.948718	0.750123	0.09511	1
0.40635	-0.948718	0.781573	0.115846	1
0.457143	-0.948718	0.811355	0.139001	1
0.507937	-0.948718	0.839285	0.164448	1
0.558731	-0.948718	0.865192	0.192048	1
0.609525	-0.948718	0.888911	0.221653	1
0.660318	-0.948718	0.910289	0.253099	1
0.711112	-0.948718	0.929184	0.286215	1
0.761906	-0.948718	0.945463	0.320819	1
0.812699	-0.948718	0.959007	0.356719	1
0.863493	-0.948718	0.969708	0.393714	1
0.914287	-0.948718	0.97747	0.431596	1
0.965081	-0.948718	0.982211	0.470147	1
1.01587	-0.948718	0.983862	0.509142	1
1.06667	-0.948718	0.982368	0.548347	1
1.11746	-0.948718	0.977689	0.587523	1
1.16826	-0.948718	0.969804	0.626419	1
1.21905	-0.948718	0.958707	0.664777	1
1.26984	-0.948718	0.944415	0.702331	1
1.32064	-0.948718	0.926973	0.738802	1
1.37143	-0.948718	0.906457	0.773903	1
1.42222	-0.948718	0.882985	0.807333	1
1.47302	-0.948718	0.856735	0.838778	1
1.52381	-0.948718	0.827966	0.867916	1
1.57461	-0.948718	0.797051	0.894416	0.805437
1.6254	-0.948718	0.764525	0.917953	0.620552
1.67619	-0.948718	0.731147	0.938233	0.462347
1.72699	-0.948718	0.697949	0.955039	0.332289
1.77778	-0.948718	0.666219	0.968305	0.230583
-1.77778	-0.897436	0.336302	0.965998	0.22677
-1.72699	-0.897436	0.305216	0.952372	0.327115
-1.67619	-0.897436	0.272741	0.935226	0.455696
-1.6254	-0.897436	0.240168	0.914656	0.612377
-1.57461	-0.897436	0.208524	0.890906	0.795731
-1.52381	-0.897436	0.178558	0.864294	1
-1.47302	-0.897436	0.150794	0.835162	1
-1.42222	-0.897436	0.125587	0.803853	1
-1.37143	-0.897436	0.103179	0.7707	1
-1.32064	-0.897436	0.083726	0.736019	1
-1.26984	-0.897436	0.0673285	0.700112	1
-1.21905	-0.897436	0.0540432	0.663267	1
-1.16826	-0.897436	0.0438948	0.625755	1
-1.11746	-0.897436	0.0368828	0.587838	1
-1.06667	-0.897436	0.0329861	0.549764	1
-1.01587	-0.897436	0.0321665	0.511772	1
-0.965081	-0.897436	0.0343707	0.474088	1
-0.914287	-0.897436	0.0395317	0.436933	1
-0.863493	-0.897436	0.0475705	0.400515	1
-0.812699	-0.897436	0.058396	0.365036	1
-0.761906	-0.897436	0.0719066	0.330685	1
-0.711112	-0.897436	0.0879902	0.297646	1
-0.660318	-0.897436	0.106525	0.266092	1
-0.609525	-0.897436	0.127379	0.236186	1
-0.558731	-0.897436	0.150412	0.208082	1
-0.507937	-0.897436	0.175475	0.181922	1
-0.457143	-0.897436	0.202411	0.15784	1
-0.40635	-0.897436	0.231055	0.135956	1
-0.355556	-0.897436	0.261237	0.116382	1
-0.304762	-0.897436	0.292778	0.0992155	1
-0.253969	-0.897436	0.325495	0.0845419	1
-0.203175	-0.897436	0.359199	0.072435	1
-0.152381	-0.897436	0.393699	0.0629553	1
-0.101587	-0.897436	0.428799	0.0561501	1
-0.0507937	-0.897436	0.464299	0.0520533	1
0	-0.897436	0.5	0.0506854	1
0.0507937	-0.897436	0.535701	0.0520533	1
0.101587	-0.897436	0.571201	0.0561501	1
0.152381	-0.897436	0.606301	0.0629553	1
0.203175	-0.897436	0.640801	0.072435	1
0.253969	-0.897436	0.674505	0.0845419	1
0.304762	-0.897436	0.707222	0.0992155	1
0.355556	-0.897436	0.738763	0.116382	1
0.40635	-0.897436	0.768945	0.135956	1
0.457143	-0.897436	0.797589	0.15784	1
0.507937	-0.897436	0.824525	0.181922	1
0.558731	-0.897436	0.849588	0.208082	1
0.609525	-0.897436	0.872621	0.236186	1
0.660318	-0.897436	0.893475	0.266092	1
0.711112	-0.897436	0.91201	0.297646	1
0.761906	-0.897436	0.928093	0.330685	1
0.812699	-0.897436	0.941604	0.365036	1
0.863493	-0.897436	0.95243	0.400515	1
0.914287	-0.897436	0.960468	0.436933	1
0.965081	-0.897436	0.965629	0.474088	1
1.01587	-0.897436	0.967834	0.511772	1
1.06667	-0.897436	0.967014	0.549764	1
1.11746	-0.897436	0.963117	0.587838	1
1.16826	-0.897436	0.956105	0.625755	1
1.21905	-0.897436	0.945957	0.663267	1
1.26984	-0.897436	0.932671	0.700112	1
1.32064	-0.897436	0.916274	0.736019	1
1.37143	-0.897436	0.896821	0.7707	1
1.42222	-0.897436	0.874413	0.803853	1
1.47302	-0.897436	0.849206	0.835162	1
1.52381	-0.897436	0.821442	0.864294	1
1.57461	-0.897436	0.791476	0.890906	0.795731
1.6254	-0.897436	0.759832	0.914656	0.612377
1.67619	-0.897436	0.727259	0.935226	0.455696
1.72699	-0.897436	0.694784	0.952372	0.327115
1.77778	-0.897436	0.663698	0.965998	0.22677
-1.77778	-0.846154	0.339748	0.964125	0.220539
-1.72699	-0.846154	0.309403	0.950273	0.318634
-1.67619	-0.846154	0.277711	0.93293	0.444767
-1.6254	-0.846154	0.245962	0.912214	0.598914
-1.57461	-0.846154	0.215187	0.888392	0.779722
-1.52381	-0.846154	0.186131	0.8618	0.985112
-1.47302	-0.846154	0.159308	0.832799	1
-1.42222	-0.846154	0.135063	0.80174	1
-1.37143	-0.846154	0.113621	0.768963	1
-1.32064	-0.846154	0.0951218	0.734789	1
-1.26984	-0.846154	0.0796484	0.699519	1
-1.21905	-0.846154	0.0672408	0.663436	1
-1.16826	-0.846154	0.0579072	0.626809	1
-1.11746	-0.846154	0.0516318	0.589889	1
-1.06667	-0.846154	0.0483796	0.552917	1
-1.01587	-0.846154	0.0480994	0.516119	1
-0.965081	-0.846154	0.0507267	0.479712	1
-0.914287	-0.846154	0.056185	0.443899	1
-0.863493	-0.846154	0.064387	0.408876	1
-0.812699	-0.846154	0.0752358	0.374828	1
-0.761906	-0.846154	0.0886254	0.34193	1
-0.711112	-0.846154	0.104441	0.310349	1
-0.660318	-0.846154	0.12256	0.280241	1
-0.609525	-0.846154	0.142852	0.251753	1
-0.558731	-0.846154	0.16518	0.225022	1
-0.507937	-0.846154	0.189399	0.200177	1
-0.457143	-0.846154	0.21536	0.177335	1
-0.40635	-0.846154	0.242904	0.156602	1
-0.355556	-0.846154	0.271872	0.138077	1
-0.304762	-0.846154	0.302095	0.121845	1
-0.253969	-0.846154	0.333404	0.107981	1
-0.203175	-0.846154	0.365622	0.0965503	1
-0.152381	-0.846154	0.398573	0.0876045	1
-0.101587	-0.846154	0.432075	0.0811851	1
-0.0507937	-0.846154	0.465945	0.0773217	1
0	-0.846154	0.5	0.0760319	1
0.0507937	-0.846154	0.534055	0.0773217	1
0.101587	-0.846154	0.567925	0.0811851	1
0.152381	-0.846154	0.601427	0.0876045	1
0.203175	-0.846154	0.634378	0.0965503	1
0.253969	-0.846154	0.666596	0.107981	1
0.304762	-0.846154	0.697905	0.121845	1
0.355556	-0.846154	0.728128	0.138077	1
0.40635	-0.846154	0.757096	0.156602	1
0.457143	-0.846154	0.78464	0.177335	1
0.507937	-0.846154	0.810601	0.200177	1
0.558731	-0.846154	0.83482	0.225022	1
0.609525	-0.846154	0.857148	0.251753	1
0.660318	-0.846154	0.87744	0.280241	1
0.711112	-0.846154	0.895559	0.310349	1
0.761906	-0.846154	0.911375	0.34193	1
0.812699	-0.846154	0.924764	0.374828	1
0.863493	-0.846154	0.935613	0.408876	1
0.914287	-0.846154	0.943815	0.443899	1
0.965081	-0.846154	0.949273	0.479712	1
1.01587	-0.846154	0.951901	0.516119	1
1.06667	-0.846154	0.95162	0.552917	1
1.11746	-0.846154	0.948368	0.589889	1
1.16826	-0.846154	0.942093	0.626809	1
1.21905	-0.846154	0.932759	0.663436	1
1.26984	-0.846154	0.920352	0.699519	1
1.32064	-0.846154	0.904878	0.734789	1
1.37143	-0.846154	0.886379	0.768963	1
1.42222	-0.846154	0.864937	0.80174	1
1.47302	-0.846154	0.840692	0.832799	1
1.52381	-0.846154	0.813869	0.8618	0.985112
1.57461	-0.846154	0.784813	0.888392	0.779722
1.6254	-0.846154	0.754038	0.912214	0.598914
1.67619	-0.846154	0.722289	0.93293	0.444767
1.72699	-0.846154	0.690597	0.950273	0.318634
1.77778	-0.846154	0.660252	0.964125	0.220539
-1.77778	-0.794872	0.344052	0.962702	0.212071
-1.72699	-0.794872	0.31454	0.948756	0.307057
-1.67619	-0.794872	0.283681	0.931354	0.42979
-1.6254	-0.794872	0.252771	0.910627	0.580407
-1.57461	-0.794872	0.222846	0.886863	0.757659
-1.52381	-0.794872	0.194655	0.860415	0.959526
-1.47302	-0.794872	0.168708	0.831654	1
-1.42222	-0.794872	0.145342	0.800944	1
-1.37143	-0.794872	0.124768	0.768629	1
-1.32064	-0.794872	0.107115	0.735032	1
-1.26984	-0.794872	0.0924499	0.700453	1
-1.21905	-0.794872	0.0807985	0.665172	1
-1.16826	-0.794872	0.0721553	0.629452	1
-1.11746	-0.794872	0.0664913	0.593536	1
-1.06667	-0.794872	0.0637596	0.557656	1
-1.01587	-0.794872	0.0638985	0.522027	1
-0.965081	-0.794872	0.0668345	0.486853	1
-0.914287	-0.794872	0.0724832	0.452326	1
-0.863493	-0.794872	0.0807515	0.418629	1
-0.812699	-0.794872	0.091538	0.385931	1
-0.761906	-0.794872	0.104734	0.354394	1
-0.711112	-0.794872	0.120223	0.324171	1
-0.660318	-0.794872	0.137882	0.295403	1
-0.609525	-0.794872	0.157585	0.268222	1
-0.558731	-0.794872	0.179196	0.242753	1
-0.507937	-0.794872	0.202576	0.21911	1
-0.457143	-0.794872	0.227581	0.197397	1
-0.40635	-0.794872	0.254062	0.177711	1
-0.355556	-0.794872	0.281866	0.160136	1
-0.304762	-0.794872	0.310837	0.144749	1
-0.253969	-0.794872	0.340813	0.131617	1
-0.203175	-0.794872	0.371632	0.120794	1
-0.152381	-0.794872	0.403129	0.112329	1
-0.101587	-0.794872	0.435135	0.106257	1
-0.0507937	-0.794872	0.467482	0.102603	1
0	-0.794872	0.5	0.101383	1
0.0507937	-0.794872	0.532518	0.102603	1
0.101587	-0.794872	0.564865	0.106257	1
0.152381	-0.794872	0.596871	0.112329	1
0.203175	-0.794872	0.628368	0.120794	1
0.253969	-0.794872	0.659187	0.131617	1
0.304762	-0.794872	0.689163	0.144749	1
0.355556	-0.794872	0.718134	0.160136	1
0.40635	-0.794872	0.745938	0.177711	1
0.457143	-0.794872	0.772419	0.197397	1
0.507937	-0.794872	0.797424	0.21911	1
0.558731	-0.794872	0.820804	0.242753	1
0.609525	-0.794872	0.842415	0.268222	1
0.660318	-0.794872	0.862118	0.295403	1
0.711112	-0.794872	0.879777	0.324171	1
0.761906	-0.794872	0.895266	0.354394	1
0.812699	-0.794872	0.908462	0.385931	1
0.863493	-0.794872	0.919248	0.418629	1
0.914287	-0.794872	0.927517	0.452326	1
0.965081	-0.794872	0.933166	0.486853	1
1.01587	-0.794872	0.936101	0.522027	1
1.06667	-0.794872	0.93624	0.557656	1
1.11746	-0.794872	0.933509	0.593536	1
1.16826	-0.794872	0.927845	0.629452	1
1.21905	-0.794872	0.919201	0.665172	1
1.26984	-0.794872	0.90755	0.700453	1
1.32064	-0.794872	0.892885	0.735032	1
1.37143	-0.794872	0.875232	0.768629	1
1.42222	-0.794872	0.854658	0.800944	1
1.47302	-0.794872	0.831292	0.831654	1
1.52381	-0.794872	0.805345	0.860415	0.959526
1.57461	-0.794872	0.777154	0.886863	0.757659
1.6254	-0.794872	0.747229	0.910627	0.580407
1.67619	-0.794872	0.716319	0.931354	0.42979
1.72699	-0.794872	0.68546	0.948756	0.307057
1.77778	-0.794872	0.655948	0.962702	0.212071
-1.77778	-0.74359	0.349138	0.96173	0.201612
-1.72699	-0.74359	0.320546	0.94782	0.292676
-1.67619	-0.74359	0.290572	0.930491	0.411086
-1.6254	-0.74359	0.260512	0.909885	0.557193
-1.57461	-0.74359	0.231416	0.886301	0.729892
-1.52381	-0.74359	0.204042	0.860107	0.927241
-1.47302	-0.74359	0.178903	0.831685	1
-1.42222	-0.74359	0.156332	0.801409	1
-1.37143	-0.74359	0.136532	0.769628	1
-1.32064	-0.74359	0.119621	0.736665	1
-1.26984	-0.74359	0.105655	0.702819	1
-1.21905	-0.74359	0.094646	0.668367	1
-1.16826	-0.74359	0.0865779	0.633565	1
-1.11746	-0.74359	0.0814108	0.59865	1
-1.06667	-0.74359	0.0790877	0.563843	1
-1.01587	-0.74359	0.0795386	0.529351	1
-0.965081	-0.74359	0.0826822	0.495366	1
-0.914287	-0.74359	0.0884286	0.462068	1
-0.863493	-0.74359	0.0966799	0.429627	1
-0.812699	-0.74359	0.107331	0.398202	1
-0.761906	-0.74359	0.120273	0.367941	1
-0.711112	-0.74359	0.135387	0.338983	1
-0.660318	-0.74359	0.152553	0.311457	1
-0.609525	-0.74359	0.171646	0.285484	1
-0.558731	-0.74359	0.192534	0.261176	1
-0.507937	-0.74359	0.215083	0.238635	1
-0.457143	-0.74359	0.239154	0.217956	1
-0.40635	-0.74359	0.264606	0.199223	1
-0.355556	-0.74359	0.291294	0.182513	1
-0.304762	-0.74359	0.319069	0.167893	1
-0.253969	-0.74359	0.347782	0.155423	1
-0.203175	-0.74359	0.377279	0.145152	1
-0.152381	-0.74359	0.407406	0.137121	1
-0.101587	-0.74359	0.438007	0.131362	1
-0.0507937	-0.74359	0.468924	0.127897	1
0	-0.74359	0.5	0.126741	1
0.0507937	-0.74359	0.531076	0.127897	1
0.101587	-0.74359	0.561993	0.131362	1
0.152381	-0.74359	0.592594	0.137121	1
0.203175	-0.74359	0.622721	0.145152	1
0.253969	-0.74359	0.652218	0.155423	1
0.304762	-0.74359	0.680931	0.167893	1
0.355556	-0.74359	0.708706	0.182513	1
0.40635	-0.74359	0.735394	0.199223	1
0.457143	-0.74359	0.760846	0.217956	1
0.507937	-0.74359	0.784917	0.238635	1
0.558731	-0.74359	0.807466	0.261176	1
0.609525	-0.74359	0.828354	0.285484	1
0.660318	-0.74359	0.847447	0.311457	1
0.711112	-0.74359	0.864613	0.338983	1
0.761906	-0.74359	0.879727	0.367941	1
0.812699	-0.74359	0.892669	0.398202	1
0.863493	-0.74359	0.90332	0.429627	1
0.914287	-0.74359	0.911571	0.462068	1
0.965081	-0.74359	0.917318	0.495366	1
1.01587	-0.74359	0.920461	0.529351	1
1.06667	-0.74359	0.920912	0.563843	1
1.11746	-0.74359	0.918589	0.59865	1
1.16826	-0.74359	0.913422	0.633565	1
1.21905	-0.74359	0.905354	0.668367	1
1.26984	-0.74359	0.894345	0.702819	1
1.32064	-0.74359	0.880379	0.736665	1
1.37143	-0.74359	0.863468	0.769628	1
1.42222	-0.74359	0.843668	0.801409	1
1.47302	-0.74359	0.821097	0.831685	1
1.52381	-0.74359	0.795958	0.860107	0.927241
1.57461	-0.74359	0.768584	0.886301	0.729892
1.6254	-0.74359	0.739488	0.909885	0.557193
1.67619	-0.74359	0.709428	0.930491	0.411086
1.72699	-0.74359	0.679454	0.94782	0.292676
1.77778	-0.74359	0.650862	0.96173	0.201612
-1.77778	-0.692308	0.354921	0.961203	0.189466
-1.72699	-0.692308	0.327337	0.947453	0.275853
-1.67619	-0.692308	0.298299	0.930326	0.38906
-1.6254	-0.692308	0.269103	0.909964	0.529703
-1.57461	-0.692308	0.240815	0.886674	0.696865
-1.52381	-0.692308	0.214211	0.860835	0.888711
-1.47302	-0.692308	0.189814	0.832842	1
-1.42222	-0.692308	0.167957	0.803075	1
-1.37143	-0.692308	0.148839	0.771887	1
-1.32064	-0.692308	0.132571	0.739604	1
-1.26984	-0.692308	0.119199	0.706523	1
-1.21905	-0.692308	0.108727	0.672917	1
-1.16826	-0.692308	0.101128	0.639037	1
-1.11746	-0.692308	0.0963532	0.605112	1
-1.06667	-0.692308	0.094338	0.571356	1
-1.01587	-0.692308	0.0950051	0.537964	1
-0.965081	-0.692308	0.0982674	0.505121	1
-0.914287	-0.692308	0.10403	0.472995	1
-0.863493	-0.692308	0.112193	0.441745	1
-0.812699	-0.692308	0.122648	0.411518	1
-0.761906	-0.692308	0.135283	0.382451	1
-0.711112	-0.692308	0.149984	0.354673	1
-0.660318	-0.692308	0.16663	0.328302	1
-0.609525	-0.692308	0.185098	0.303446	1
-0.558731	-0.692308	0.20526	0.280209	1
-0.507937	-0.692308	0.226988	0.258682	1
-0.457143	-0.692308	0.250147	0.23895	1
-0.40635	-0.692308	0.274603	0.221089	1
-0.355556	-0.692308	0.300217	0.205168	1
-0.304762	-0.692308	0.326851	0.191248	1
-0.253969	-0.692308	0.354361	0.179381	1
-0.203175	-0.692308	0.382605	0.169611	1
-0.152381	-0.692308	0.411438	0.161974	1
-0.101587	-0.692308	0.440712	0.156499	1
-0.0507937	-0.692308	0.470282	0.153206	1
0	-0.692308	0.5	0.152107	1
0.0507937	-0.692308	0.529718	0.153206	1
0.101587	-0.692308	0.559288	0.156499	1
0.152381	-0.692308	0.588562	0.161974	1
0.203175	-0.692308	0.617395	0.169611	1
0.253969	-0.692308	0.645639	0.179381	1
0.304762	-0.692308	0.673149	0.191248	1
0.355556	-0.692308	0.699783	0.205168	1
0.40635	-0.692308	0.725397	0.221089	1
0.457143	-0.692308	0.749853	0.23895	1
0.507937	-0.692308	0.773012	0.258682	1
0.558731	-0.692308	0.79474	0.280209	1
0.609525	-0.692308	0.814902	0.303446	1
0.660318	-0.692308	0.83337	0.328302	1
0.711112	-0.692308	0.850016	0.354673	1
0.761906	-0.692308	0.864717	0.382451	1
0.812699	-0.692308	0.877352	0.411518	1
0.863493	-0.692308	0.887807	0.441745	1
0.914287	-0.692308	0.89597	0.472995	1
0.965081	-0.692308	0.901733	0.505121	1
1.01587	-0.692308	0.904995	0.537964	1
1.06667	-0.692308	0.905662	0.571356	1
1.11746	-0.692308	0.903647	0.605112	1
1.16826	-0.692308	0.898872	0.639037	1
1.21905	-0.692308	0.891273	0.672917	1
1.26984	-0.692308	0.880801	0.706523	1
1.32064	-0.692308	0.867429	0.739604	1
1.37143	-0.692308	0.851161	0.771887	1
1.42222	-0.692308	0.832043	0.803075	1
1.47302	-0.692308	0.810186	0.832842	1
1.52381	-0.692308	0.785789	0.860835	0.888711
1.57461	-0.692308	0.759185	0.886674	0.696865
1.6254	-0.692308	0.730897	0.909964	0.529703
1.67619	-0.692308	0.701701	0.930326	0.38906
1.72699	-0.692308	0.672663	0.947453	0.275853
1.77778	-0.692308	0.645079	0.961203	0.189466
-1.77778	-0.641026	0.361308	0.961101	0.175986
-1.72699	-0.641026	0.334821	0.94763	0.25702
-1.67619	-0.641026	0.306776	0.930829	0.364197
-1.6254	-0.641026	0.278461	0.910829	0.498458
-1.57461	-0.641026	0.250966	0.887941	0.65912
-1.52381	-0.641026	0.22509	0.862553	0.84449
-1.47302	-0.641026	0.20137	0.835069	1
-1.42222	-0.641026	0.180149	0.805876	1
-1.37143	-0.641026	0.161626	0.775333	1
-1.32064	-0.641026	0.145907	0.743766	1
-1.26984	-0.641026	0.133032	0.711474	1
-1.21905	-0.641026	0.122998	0.678724	1
-1.16826	-0.641026	0.11577	0.645762	1
-1.11746	-0.641026	0.111293	0.612813	1
-1.06667	-0.641026	0.109494	0.58008	1
-1.01587	-0.641026	0.110292	0.547752	1
-0.965081	-0.641026	0.113594	0.516003	1
-0.914287	-0.641026	0.119302	0.484992	1
-0.863493	-0.641026	0.127313	0.454869	1
-0.812699	-0.641026	0.137519	0.425771	1
-0.761906	-0.641026	0.149807	0.397825	1
-0.711112	-0.641026	0.164062	0.371149	1
-0.660318	-0.641026	0.180166	0.345851	1
-0.609525	-0.641026	0.197998	0.322031	1
-0.558731	-0.641026	0.217436	0.299783	1
-0.507937	-0.641026	0.238352	0.27919	1
-0.457143	-0.641026	0.26062	0.260329	1
-0.40635	-0.641026	0.284111	0.243269	1
-0.355556	-0.641026	0.308692	0.228072	1
-0.304762	-0.641026	0.334232	0.214791	1
-0.253969	-0.641026	0.360595	0.203474	1
-0.203175	-0.641026	0.387647	0.194161	1
-0.152381	-0.641026	0.415251	0.186884	1
-0.101587	-0.641026	0.44327	0.181667	1
-0.0507937	-0.641026	0.471566	0.17853	1
0	-0.641026	0.5	0.177484	1
0.0507937	-0.641026	0.528434	0.17853	1
0.101587	-0.641026	0.55673	0.181667	1
0.152381	-0.641026	0.584749	0.186884	1
0.203175	-0.641026	0.612353	0.194161	1
0.253969	-0.641026	0.639405	0.203474	1
0.304762	-0.641026	0.665768	0.214791	1
0.355556	-0.641026	0.691308	0.228072	1
0.40635	-0.641026	0.715889	0.243269	1
0.457143	-0.641026	0.73938	0.260329	1
0.507937	-0.641026	0.761648	0.27919	1
0.558731	-0.641026	0.782564	0.299783	1
0.609525	-0.641026	0.802002	0.322031	1
0.660318	-0.641026	0.819834	0.345851	1
0.711112	-0.641026	0.835938	0.371149	1
0.761906	-0.641026	0.850193	0.397825	1
0.812699	-0.641026	0.862481	0.425771	1
0.863493	-0.641026	0.872687	0.454869	1
0.914287	-0.641026	0.880698	0.484992	1
0.965081	-0.641026	0.886406	0.516003	1
1.01587	-0.641026	0.889708	0.547752	1
1.06667	-0.641026	0.890506	0.58008	1
1.11746	-0.641026	0.888707	0.612813	1
1.16826	-0.641026	0.88423	0.645762	1
1.21905	-0.641026	0.877002	0.678724	1
1.26984	-0.641026	0.866968	0.711474	1
1.32064	-0.641026	0.854093	0.743766	1
1.37143	-0.641026	0.838374	0.775333	1
1.42222	-0.641026	0.819851	0.805876	1
1.47302	-0.641026	0.79863	0.835069	1
1.52381	-0.641026	0.77491	0.862553	0.84449
1.57461	-0.641026	0.749034	0.887941	0.65912
1.6254	-0.641026	0.721539	0.910829	0.498458
1.67619	-0.641026	0.693224	0.930829	0.364197
1.72699	-0.641026	0.665179	0.94763	0.25702
1.77778	-0.641026	0.638692	0.961101	0.175986
-1.77778	-0.589744	0.368197	0.961394	0.161555
-1.72699	-0.589744	0.3429	0.948316	0.236659
-1.67619	-0.589744	0.315912	0.931958	0.337054
-1.6254	-0.589744	0.288507	0.912436	0.46406
-1.57461	-0.589744	0.261795	0.890054	0.617289
-1.52381	-0.589744	0.236609	0.865207	0.795228
-1.47302	-0.589744	0.213509	0.838306	0.995765
-1.42222	-0.589744	0.19285	0.809746	1
-1.37143	-0.589744	0.174839	0.779892	1
-1.32064	-0.589744	0.159581	0.749073	1
-1.26984	-0.589744	0.147113	0.717585	1
-1.21905	-0.589744	0.137425	0.685696	1
-1.16826	-0.589744	0.130479	0.653645	1
-1.11746	-0.589744	0.126212	0.621652	1
-1.06667	-0.589744	0.124548	0.589913	1
-1.01587	-0.589744	0.1254	0.558611	1
-0.965081	-0.589744	0.128671	0.527909	1
-0.914287	-0.589744	0.134263	0.497961	1
-0.863493	-0.589744	0.142068	0.468905	1
